,NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N
360,1,Brasil,1694,Nenhuma,Z,1,Brasil,201702,dez-jan-fev 2017,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
361,1,Brasil,2,%,13.9,1,Brasil,201703,jan-fev-mar 2017,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
362,1,Brasil,2,%,0.9,1,Brasil,201703,jan-fev-mar 2017,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
363,1,Brasil,1722,Ponto percentual,1.7,1,Brasil,201703,jan-fev-mar 2017,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
364,1,Brasil,1694,Nenhuma,Z,1,Brasil,201703,jan-fev-mar 2017,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
365,1,Brasil,1722,Ponto percentual,2.8,1,Brasil,201703,jan-fev-mar 2017,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
366,1,Brasil,1694,Nenhuma,Z,1,Brasil,201703,jan-fev-mar 2017,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
367,1,Brasil,2,%,13.7,1,Brasil,201704,fev-mar-abr 2017,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
368,1,Brasil,2,%,0.8,1,Brasil,201704,fev-mar-abr 2017,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
369,1,Brasil,1722,Ponto percentual,1.0,1,Brasil,201704,fev-mar-abr 2017,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
370,1,Brasil,1694,Nenhuma,Z,1,Brasil,201704,fev-mar-abr 2017,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
371,1,Brasil,1722,Ponto percentual,2.4,1,Brasil,201704,fev-mar-abr 2017,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
372,1,Brasil,1694,Nenhuma,Z,1,Brasil,201704,fev-mar-abr 2017,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
373,1,Brasil,2,%,13.4,1,Brasil,201705,mar-abr-mai 2017,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
374,1,Brasil,2,%,0.9,1,Brasil,201705,mar-abr-mai 2017,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
375,1,Brasil,1722,Ponto percentual,0.1,1,Brasil,201705,mar-abr-mai 2017,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
376,1,Brasil,1694,Nenhuma,A,1,Brasil,201705,mar-abr-mai 2017,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
377,1,Brasil,1722,Ponto percentual,2.1,1,Brasil,201705,mar-abr-mai 2017,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
378,1,Brasil,1694,Nenhuma,Z,1,Brasil,201705,mar-abr-mai 2017,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
379,1,Brasil,2,%,13.1,1,Brasil,201706,abr-mai-jun 2017,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
380,1,Brasil,2,%,0.8,1,Brasil,201706,abr-mai-jun 2017,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
381,1,Brasil,1722,Ponto percentual,-0.8,1,Brasil,201706,abr-mai-jun 2017,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
382,1,Brasil,1694,Nenhuma,Z,1,Brasil,201706,abr-mai-jun 2017,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
383,1,Brasil,1722,Ponto percentual,1.7,1,Brasil,201706,abr-mai-jun 2017,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
384,1,Brasil,1694,Nenhuma,Z,1,Brasil,201706,abr-mai-jun 2017,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
385,1,Brasil,2,%,12.9,1,Brasil,201707,mai-jun-jul 2017,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
386,1,Brasil,2,%,0.9,1,Brasil,201707,mai-jun-jul 2017,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
387,1,Brasil,1722,Ponto percentual,-0.8,1,Brasil,201707,mai-jun-jul 2017,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
388,1,Brasil,1694,Nenhuma,Z,1,Brasil,201707,mai-jun-jul 2017,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
389,1,Brasil,1722,Ponto percentual,1.2,1,Brasil,201707,mai-jun-jul 2017,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
390,1,Brasil,1694,Nenhuma,Z,1,Brasil,201707,mai-jun-jul 2017,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
391,1,Brasil,2,%,12.7,1,Brasil,201708,jun-jul-ago 2017,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
392,1,Brasil,2,%,0.9,1,Brasil,201708,jun-jul-ago 2017,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
393,1,Brasil,1722,Ponto percentual,-0.7,1,Brasil,201708,jun-jul-ago 2017,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
394,1,Brasil,1694,Nenhuma,Z,1,Brasil,201708,jun-jul-ago 2017,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
395,1,Brasil,1722,Ponto percentual,0.8,1,Brasil,201708,jun-jul-ago 2017,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
396,1,Brasil,1694,Nenhuma,Z,1,Brasil,201708,jun-jul-ago 2017,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
397,1,Brasil,2,%,12.5,1,Brasil,201709,jul-ago-set 2017,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
398,1,Brasil,2,%,0.9,1,Brasil,201709,jul-ago-set 2017,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
399,1,Brasil,1722,Ponto percentual,-0.6,1,Brasil,201709,jul-ago-set 2017,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
400,1,Brasil,1694,Nenhuma,Z,1,Brasil,201709,jul-ago-set 2017,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
401,1,Brasil,1722,Ponto percentual,0.6,1,Brasil,201709,jul-ago-set 2017,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
402,1,Brasil,1694,Nenhuma,Z,1,Brasil,201709,jul-ago-set 2017,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
403,1,Brasil,2,%,12.3,1,Brasil,201710,ago-set-out 2017,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
404,1,Brasil,2,%,0.9,1,Brasil,201710,ago-set-out 2017,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
405,1,Brasil,1722,Ponto percentual,-0.6,1,Brasil,201710,ago-set-out 2017,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
406,1,Brasil,1694,Nenhuma,Z,1,Brasil,201710,ago-set-out 2017,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
407,1,Brasil,1722,Ponto percentual,0.4,1,Brasil,201710,ago-set-out 2017,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
408,1,Brasil,1694,Nenhuma,Z,1,Brasil,201710,ago-set-out 2017,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
409,1,Brasil,2,%,12.1,1,Brasil,201711,set-out-nov 2017,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
410,1,Brasil,2,%,1.0,1,Brasil,201711,set-out-nov 2017,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
411,1,Brasil,1722,Ponto percentual,-0.5,1,Brasil,201711,set-out-nov 2017,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
412,1,Brasil,1694,Nenhuma,Z,1,Brasil,201711,set-out-nov 2017,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
413,1,Brasil,1722,Ponto percentual,0.1,1,Brasil,201711,set-out-nov 2017,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
414,1,Brasil,1694,Nenhuma,A,1,Brasil,201711,set-out-nov 2017,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
415,1,Brasil,2,%,11.9,1,Brasil,201712,out-nov-dez 2017,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
416,1,Brasil,2,%,1.0,1,Brasil,201712,out-nov-dez 2017,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
417,1,Brasil,1722,Ponto percentual,-0.6,1,Brasil,201712,out-nov-dez 2017,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
418,1,Brasil,1694,Nenhuma,Z,1,Brasil,201712,out-nov-dez 2017,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
419,1,Brasil,1722,Ponto percentual,-0.3,1,Brasil,201712,out-nov-dez 2017,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
420,1,Brasil,1694,Nenhuma,A,1,Brasil,201712,out-nov-dez 2017,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
421,1,Brasil,2,%,12.3,1,Brasil,201801,nov-dez-jan 2018,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
422,1,Brasil,2,%,0.9,1,Brasil,201801,nov-dez-jan 2018,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
423,1,Brasil,1722,Ponto percentual,0.0,1,Brasil,201801,nov-dez-jan 2018,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
424,1,Brasil,1694,Nenhuma,A,1,Brasil,201801,nov-dez-jan 2018,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
425,1,Brasil,1722,Ponto percentual,-0.4,1,Brasil,201801,nov-dez-jan 2018,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
426,1,Brasil,1694,Nenhuma,Z,1,Brasil,201801,nov-dez-jan 2018,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
427,1,Brasil,2,%,12.7,1,Brasil,201802,dez-jan-fev 2018,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
428,1,Brasil,2,%,1.0,1,Brasil,201802,dez-jan-fev 2018,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
429,1,Brasil,1722,Ponto percentual,0.6,1,Brasil,201802,dez-jan-fev 2018,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
430,1,Brasil,1694,Nenhuma,Z,1,Brasil,201802,dez-jan-fev 2018,8814,"Situação da Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
431,1,Brasil,1722,Ponto percentual,-0.6,1,Brasil,201802,dez-jan-fev 2018,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
432,1,Brasil,1694,Nenhuma,Z,1,Brasil,201802,dez-jan-fev 2018,8819,"Situação da Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
433,1,Brasil,2,%,13.2,1,Brasil,201803,jan-fev-mar 2018,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
434,1,Brasil,2,%,0.9,1,Brasil,201803,jan-fev-mar 2018,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
435,1,Brasil,1722,Ponto percentual,1.3,1,Brasil,201803,jan-fev-mar 2018,8811,"Variação em relação a três trimestres móveis anteriores - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade"
