data,variavel,grupo,vm_grupos
2020-04-01,IPCA peso mensal,3102.Utensílios e enfeites,0.58
2020-04-01,IPCA peso mensal,3102001.Artigos de iluminação,1.41
2020-04-01,IPCA peso mensal,3102005.Tapete,-0.4
2020-04-01,IPCA peso mensal,3102006.Cortina,0.95
2020-04-01,IPCA peso mensal,3102007.Utensílios de metal,0.5
2020-04-01,IPCA peso mensal,3102009.Utensílios de vidro e louça,1.2
2020-04-01,IPCA peso mensal,3102010.Utensílios de plástico,1.34
2020-04-01,IPCA peso mensal,3102035.Flores naturais,-12.67
2020-04-01,IPCA peso mensal,3102337.Utensílios para bebê,0.99
2020-04-01,IPCA peso mensal,"3103.Cama, mesa e banho",1.35
2020-04-01,IPCA peso mensal,3103001.Roupa de cama,1.36
2020-04-01,IPCA peso mensal,3103003.Roupa de banho,0.7
2020-04-01,IPCA peso mensal,32.Aparelhos eletroeletrônicos,-1.59
2020-04-01,IPCA peso mensal,3201.Eletrodomésticos e equipamentos,-3.58
2020-04-01,IPCA peso mensal,3201001.Refrigerador,-4.43
2020-04-01,IPCA peso mensal,3201002.Ar-condicionado,-2.5
2020-04-01,IPCA peso mensal,3201006.Máquina de lavar roupa,-3.09
2020-04-01,IPCA peso mensal,3201013.Ventilador,-1.45
2020-04-01,IPCA peso mensal,3201021.Fogão,-3.66
2020-04-01,IPCA peso mensal,3201050.Chuveiro elétrico,0.45
2020-04-01,IPCA peso mensal,"3202.Tv, som e informática",0.72
2020-04-01,IPCA peso mensal,3202001.Televisor,0.63
2020-04-01,IPCA peso mensal,3202003.Aparelho de som,-0.68
2020-04-01,IPCA peso mensal,3202008.Videogame (console),2.29
2020-04-01,IPCA peso mensal,3202028.Computador pessoal,0.89
2020-04-01,IPCA peso mensal,33.Consertos e manutenção,0.63
2020-04-01,IPCA peso mensal,3301.Consertos e manutenção,0.63
2020-04-01,IPCA peso mensal,3301002.Conserto de refrigerador,0.58
2020-04-01,IPCA peso mensal,3301006.Conserto de televisor,-0.98
2020-04-01,IPCA peso mensal,3301015.Conserto de máquina de lavar roupa,0.83
2020-04-01,IPCA peso mensal,3301022.Reforma de estofado,-0.49
2020-04-01,IPCA peso mensal,3301088.Conserto de aparelho celular,-0.29
2020-04-01,IPCA peso mensal,3301130.Conserto de bicicleta,1.28
2020-04-01,IPCA peso mensal,4.Vestuário,0.1
2020-04-01,IPCA peso mensal,41.Roupas,0.33
2020-04-01,IPCA peso mensal,4101.Roupa masculina,0.58
2020-04-01,IPCA peso mensal,4101002.Calça comprida masculina,0.83
2020-04-01,IPCA peso mensal,4101005.Agasalho masculino,-0.1
2020-04-01,IPCA peso mensal,4101006.Bermuda/short masculino,0.3
2020-04-01,IPCA peso mensal,4101008.Cueca,1.4
2020-04-01,IPCA peso mensal,4101009.Camisa/camiseta masculina,0.56
2020-04-01,IPCA peso mensal,4102.Roupa feminina,0.24
2020-04-01,IPCA peso mensal,4102002.Calça comprida feminina,0.12
2020-04-01,IPCA peso mensal,4102003.Agasalho feminino,0.74
2020-04-01,IPCA peso mensal,4102004.Saia,1.26
2020-04-01,IPCA peso mensal,4102005.Vestido,-0.38
2020-04-01,IPCA peso mensal,4102008.Blusa,0.71
2020-04-01,IPCA peso mensal,4102010.Lingerie,0.17
2020-04-01,IPCA peso mensal,4102013.Bermuda/short feminino,-0.21
2020-04-01,IPCA peso mensal,4103.Roupa infantil,0.09
2020-04-01,IPCA peso mensal,4103001.Uniforme escolar,0.2
2020-04-01,IPCA peso mensal,4103002.Calça comprida infantil,-0.92
2020-04-01,IPCA peso mensal,4103005.Agasalho infantil,0.63
2020-04-01,IPCA peso mensal,4103007.Vestido infantil,1.29
2020-04-01,IPCA peso mensal,4103008.Bermuda/short infantil,-1.25
2020-04-01,IPCA peso mensal,4103011.Camisa/camiseta infantil,0.53
2020-04-01,IPCA peso mensal,4103031.Conjunto infantil,0.01
2020-04-01,IPCA peso mensal,42.Calçados e acessórios,-0.69
2020-04-01,IPCA peso mensal,4201.Calçados e acessórios,-0.69
2020-04-01,IPCA peso mensal,4201002.Sapato masculino,-1.39
2020-04-01,IPCA peso mensal,4201003.Sapato feminino,0.3
2020-04-01,IPCA peso mensal,4201004.Sapato infantil,-0.93
2020-04-01,IPCA peso mensal,4201015.Bolsa,0.38
2020-04-01,IPCA peso mensal,4201040.Mochila,-3.1
2020-04-01,IPCA peso mensal,4201063.Tênis,-1.01
2020-04-01,IPCA peso mensal,4201098.Sandália/chinelo,-0.98
2020-04-01,IPCA peso mensal,43.Joias e bijuterias,1.11
2020-04-01,IPCA peso mensal,4301.Joias e bijuterias,1.11
2020-04-01,IPCA peso mensal,4301001.Bijuteria,2.32
2020-04-01,IPCA peso mensal,4301002.Joia,1.95
2020-04-01,IPCA peso mensal,4301004.Relógio de pulso,-1.67
2020-04-01,IPCA peso mensal,44.Tecidos e armarinho,0.42
2020-04-01,IPCA peso mensal,4401.Tecidos e armarinho,0.42
2020-04-01,IPCA peso mensal,4401001.Tecido,0.57
2020-04-01,IPCA peso mensal,4401002.Artigos de armarinho,-0.26
2020-04-01,IPCA peso mensal,5.Transportes,-2.66
2020-04-01,IPCA peso mensal,51.Transportes,-2.66
2020-04-01,IPCA peso mensal,5101.Transporte público,2.14
2020-04-01,IPCA peso mensal,5101001.Ônibus urbano,0.11
2020-04-01,IPCA peso mensal,5101002.Táxi,0.0
2020-04-01,IPCA peso mensal,5101004.Trem,0.0
2020-04-01,IPCA peso mensal,5101006.Ônibus intermunicipal,0.01
2020-04-01,IPCA peso mensal,5101007.Ônibus interestadual,-0.07
2020-04-01,IPCA peso mensal,5101010.Passagem aérea,15.1
2020-04-01,IPCA peso mensal,5101011.Metrô,0.0
2020-04-01,IPCA peso mensal,5101026.Transporte escolar,0.0
2020-04-01,IPCA peso mensal,5101051.Transporte por aplicativo,-4.5
2020-04-01,IPCA peso mensal,5101053.Integração transporte público,0.0
2020-04-01,IPCA peso mensal,5102.Veículo próprio,-0.32
2020-04-01,IPCA peso mensal,5102001.Automóvel novo,-0.38
2020-04-01,IPCA peso mensal,5102004.Emplacamento e licença,0.3
2020-04-01,IPCA peso mensal,5102005.Seguro voluntário de veículo,-2.62
2020-04-01,IPCA peso mensal,5102006.Multa,0.0
2020-04-01,IPCA peso mensal,5102007.Óleo lubrificante,-0.79
2020-04-01,IPCA peso mensal,5102009.Acessórios e peças,0.0
2020-04-01,IPCA peso mensal,5102010.Pneu,-0.17
2020-04-01,IPCA peso mensal,5102011.Conserto de automóvel,-0.16
2020-04-01,IPCA peso mensal,5102013.Estacionamento,0.73
2020-04-01,IPCA peso mensal,5102015.Pedágio,0.0
2020-04-01,IPCA peso mensal,5102020.Automóvel usado,0.1
2020-04-01,IPCA peso mensal,5102037.Pintura de veículo,-0.48
2020-04-01,IPCA peso mensal,5102051.Aluguel de veículo,-9.63
2020-04-01,IPCA peso mensal,5102053.Motocicleta,-1.08
2020-04-01,IPCA peso mensal,5104.Combustíveis (veículos),-9.59
2020-04-01,IPCA peso mensal,5104001.Gasolina,-9.31
2020-04-01,IPCA peso mensal,5104002.Etanol,-13.51
2020-04-01,IPCA peso mensal,5104003.Óleo diesel,-6.09
2020-04-01,IPCA peso mensal,5104005.Gás veicular,-0.79
2020-04-01,IPCA peso mensal,6.Saúde e cuidados pessoais,-0.22
2020-04-01,IPCA peso mensal,61.Produtos farmacêuticos e óticos,-1.68
2020-04-01,IPCA peso mensal,6101.Produtos farmacêuticos,-1.72
2020-04-01,IPCA peso mensal,6101001.Anti-infeccioso e antibiótico,-2.83
2020-04-01,IPCA peso mensal,6101002.Analgésico e antitérmico,0.14
2020-04-01,IPCA peso mensal,6101003.Anti-inflamatório e antirreumático,-1.32
2020-04-01,IPCA peso mensal,6101004.Antigripal e antitussígeno,-1.02
2020-04-01,IPCA peso mensal,6101006.Dermatológico,-0.66
2020-04-01,IPCA peso mensal,6101007.Antialérgico e broncodilatador,-1.63
2020-04-01,IPCA peso mensal,6101009.Gastroprotetor,-1.4
2020-04-01,IPCA peso mensal,6101010.Vitamina e fortificante,-1.44
2020-04-01,IPCA peso mensal,6101011.Hormonal,-3.43
2020-04-01,IPCA peso mensal,6101013.Psicotrópico e anorexígeno,-0.85
2020-04-01,IPCA peso mensal,6101014.Hipotensor e hipocolesterolêmico,-3.44
2020-04-01,IPCA peso mensal,6101051.Oftalmológico,-0.77
2020-04-01,IPCA peso mensal,6101064.Antidiabético,-3.32
2020-04-01,IPCA peso mensal,6101148.Neurológico,-0.51
2020-04-01,IPCA peso mensal,6102.Produtos óticos,-1.2
2020-04-01,IPCA peso mensal,6102012.Óculos de grau,-1.2
2020-04-01,IPCA peso mensal,62.Serviços de saúde,0.47
2020-04-01,IPCA peso mensal,6201.Serviços médicos e dentários,0.23
2020-04-01,IPCA peso mensal,6201002.Médico,0.24
2020-04-01,IPCA peso mensal,6201003.Dentista,0.25
2020-04-01,IPCA peso mensal,6201005.Aparelho ortodôntico,0.06
2020-04-01,IPCA peso mensal,6201007.Fisioterapeuta,0.0
2020-04-01,IPCA peso mensal,6201010.Psicólogo,0.0
2020-04-01,IPCA peso mensal,6202.Serviços laboratoriais e hospitalares,0.1
2020-04-01,IPCA peso mensal,6202003.Exame de laboratório,-0.17
2020-04-01,IPCA peso mensal,6202004.Hospitalização e cirurgia,0.24
2020-04-01,IPCA peso mensal,6202006.Exame de imagem,-0.06
2020-04-01,IPCA peso mensal,6203.Plano de saúde,0.6
2020-04-01,IPCA peso mensal,6203001.Plano de saúde,0.6
2020-04-01,IPCA peso mensal,63.Cuidados pessoais,0.14
2020-04-01,IPCA peso mensal,6301.Higiene pessoal,0.14
2020-04-01,IPCA peso mensal,6301001.Produto para cabelo,0.58
2020-04-01,IPCA peso mensal,6301002.Fralda descartável,-0.04
2020-04-01,IPCA peso mensal,6301004.Produto para barba,-0.89
2020-04-01,IPCA peso mensal,6301006.Produto para pele,-3.04
2020-04-01,IPCA peso mensal,6301007.Produto para higiene bucal,-0.66
2020-04-01,IPCA peso mensal,6301010.Produto para unha,0.8
2020-04-01,IPCA peso mensal,6301011.Perfume,0.88
2020-04-01,IPCA peso mensal,6301014.Desodorante,0.97
2020-04-01,IPCA peso mensal,6301015.Absorvente higiênico,0.58
2020-04-01,IPCA peso mensal,6301016.Sabonete,0.84
2020-04-01,IPCA peso mensal,6301017.Papel higiênico,1.54
2020-04-01,IPCA peso mensal,6301020.Artigos de maquiagem,-2.01
2020-04-01,IPCA peso mensal,7.Despesas pessoais,-0.14
2020-04-01,IPCA peso mensal,71.Serviços pessoais,0.19
2020-04-01,IPCA peso mensal,7101.Serviços pessoais,0.19
2020-04-01,IPCA peso mensal,7101001.Costureira,-0.68
2020-04-01,IPCA peso mensal,7101005.Manicure,0.38
2020-04-01,IPCA peso mensal,7101010.Empregado doméstico,0.33
2020-04-01,IPCA peso mensal,7101011.Cabeleireiro e barbeiro,-0.26
2020-04-01,IPCA peso mensal,7101014.Depilação,0.17
2020-04-01,IPCA peso mensal,7101034.Cartório,0.2
2020-04-01,IPCA peso mensal,7101036.Despachante,0.26
2020-04-01,IPCA peso mensal,7101076.Serviço bancário,0.19
2020-04-01,IPCA peso mensal,7101090.Conselho de classe,0.13
2020-04-01,IPCA peso mensal,7101144.Sobrancelha,-0.46
2020-04-01,IPCA peso mensal,72.Recreação e fumo,-0.69
2020-04-01,IPCA peso mensal,7201.Recreação,-0.8
2020-04-01,IPCA peso mensal,7201006.Clube,3.64
2020-04-01,IPCA peso mensal,7201010.Instrumento musical,-2.37
2020-04-01,IPCA peso mensal,7201015.Tratamento de animais (clínica),-0.99
2020-04-01,IPCA peso mensal,7201019.Bicicleta,-0.36
2020-04-01,IPCA peso mensal,7201020.Alimento para animais,0.65
2020-04-01,IPCA peso mensal,7201023.Brinquedo,-2.54
2020-04-01,IPCA peso mensal,7201054.Casa noturna,0.0
2020-04-01,IPCA peso mensal,7201063.Jogos de azar,0.0
2020-04-01,IPCA peso mensal,7201067.Material de caça e pesca,2.0
2020-04-01,IPCA peso mensal,7201090.Hospedagem,-2.58
2020-04-01,IPCA peso mensal,7201095.Pacote turístico,-1.66
2020-04-01,IPCA peso mensal,7201256.Serviço de higiene para animais,-0.05
2020-04-01,IPCA peso mensal,"7201266.Cinema, teatro e concertos",0.02
2020-04-01,IPCA peso mensal,7202.Fumo,0.0
2020-04-01,IPCA peso mensal,7202041.Cigarro,0.0
2020-04-01,IPCA peso mensal,8.Educação,0.0
2020-04-01,IPCA peso mensal,"81.Cursos, leitura e papelaria",0.0
2020-04-01,IPCA peso mensal,8101.Cursos regulares,0.0
2020-04-01,IPCA peso mensal,8101001.Creche,0.0
2020-04-01,IPCA peso mensal,8101002.Pré-escola,0.0
2020-04-01,IPCA peso mensal,8101003.Ensino fundamental,0.0
2020-04-01,IPCA peso mensal,8101004.Ensino médio,0.0
2020-04-01,IPCA peso mensal,8101005.Ensino superior,0.0
2020-04-01,IPCA peso mensal,8101006.Pós-graduação,0.0
2020-04-01,IPCA peso mensal,8101008.Educação de jovens e adultos,0.0
2020-04-01,IPCA peso mensal,8101045.Curso técnico,0.0
2020-04-01,IPCA peso mensal,8102.Leitura,-0.15
2020-04-01,IPCA peso mensal,8102001.Jornal diário,0.0
2020-04-01,IPCA peso mensal,8102004.Revista,0.0
2020-04-01,IPCA peso mensal,8102007.Livro didático,-0.15
2020-04-01,IPCA peso mensal,8102008.Livro não didático,-0.26
2020-04-01,IPCA peso mensal,8103.Papelaria,0.09
2020-04-01,IPCA peso mensal,8103001.Caderno,-1.6
2020-04-01,IPCA peso mensal,8103014.Artigos de papelaria,1.1
2020-04-01,IPCA peso mensal,8104.Cursos diversos,0.07
2020-04-01,IPCA peso mensal,8104001.Curso preparatório,0.0
2020-04-01,IPCA peso mensal,8104003.Curso de idioma,0.0
2020-04-01,IPCA peso mensal,8104004.Curso de informática,0.0
2020-04-01,IPCA peso mensal,8104005.Autoescola,0.26
2020-04-01,IPCA peso mensal,8104006.Atividades físicas,0.11
2020-04-01,IPCA peso mensal,9.Comunicação,-0.2
2020-04-01,IPCA peso mensal,91.Comunicação,-0.2
2020-04-01,IPCA peso mensal,9101.Comunicação,-0.2
2020-04-01,IPCA peso mensal,9101001.Correio,0.0
2020-04-01,IPCA peso mensal,9101002.Plano de telefonia fixa,0.0
2020-04-01,IPCA peso mensal,9101008.Plano de telefonia móvel,0.0
2020-04-01,IPCA peso mensal,9101010.Tv por assinatura,0.0
2020-04-01,IPCA peso mensal,9101018.Acesso à internet,0.0
2020-04-01,IPCA peso mensal,9101019.Aparelho telefônico,-1.13
2020-04-01,IPCA peso mensal,9101115.Serviços de streaming,0.0
2020-04-01,IPCA peso mensal,"9101116.Combo de telefonia, internet e tv por assinatura",0.0
2020-05-01,IPCA peso mensal,Índice geral,-0.38
2020-05-01,IPCA peso mensal,1.Alimentação e bebidas,0.24
2020-05-01,IPCA peso mensal,11.Alimentação no domicílio,0.33
2020-05-01,IPCA peso mensal,"1101.Cereais, leguminosas e oleaginosas",3.7
2020-05-01,IPCA peso mensal,1101002.Arroz,2.01
2020-05-01,IPCA peso mensal,1101051.Feijão - mulatinho,1.44
2020-05-01,IPCA peso mensal,1101052.Feijão - preto,7.44
2020-05-01,IPCA peso mensal,1101053.Feijão - macáçar (fradinho),2.62
2020-05-01,IPCA peso mensal,1101073.Feijão - carioca (rajado),8.66
2020-05-01,IPCA peso mensal,1101079.Milho (em grão),0.74
2020-05-01,IPCA peso mensal,"1102.Farinhas, féculas e massas",0.4
2020-05-01,IPCA peso mensal,1102001.Farinha de arroz,0.34
2020-05-01,IPCA peso mensal,1102006.Macarrão,0.12
2020-05-01,IPCA peso mensal,1102008.Fubá de milho,2.33
2020-05-01,IPCA peso mensal,1102010.Flocos de milho,-0.13
2020-05-01,IPCA peso mensal,1102012.Farinha de trigo,1.88
2020-05-01,IPCA peso mensal,1102023.Farinha de mandioca,0.4
2020-05-01,IPCA peso mensal,1102029.Massa semipreparada,0.02
2020-05-01,IPCA peso mensal,1102061.Macarrão instantâneo,0.56
2020-05-01,IPCA peso mensal,"1103.Tubérculos, raízes e legumes",5.65
2020-05-01,IPCA peso mensal,1103002.Batata-doce,-4.0
2020-05-01,IPCA peso mensal,1103003.Batata-inglesa,16.39
2020-05-01,IPCA peso mensal,1103004.Inhame,-0.02
2020-05-01,IPCA peso mensal,1103005.Mandioca (aipim),-2.85
2020-05-01,IPCA peso mensal,1103020.Abobrinha,-18.79
2020-05-01,IPCA peso mensal,1103025.Pepino,9.04
2020-05-01,IPCA peso mensal,1103026.Pimentão,-2.58
2020-05-01,IPCA peso mensal,1103028.Tomate,-7.34
2020-05-01,IPCA peso mensal,1103043.Cebola,30.08
2020-05-01,IPCA peso mensal,1103044.Cenoura,-14.95
2020-05-01,IPCA peso mensal,1104.Açúcares e derivados,1.32
2020-05-01,IPCA peso mensal,1104003.Açúcar refinado,0.58
2020-05-01,IPCA peso mensal,1104004.Açúcar cristal,0.29
2020-05-01,IPCA peso mensal,1104018.Balas,-1.09
2020-05-01,IPCA peso mensal,1104023.Chocolate em barra e bombom,2.37
2020-05-01,IPCA peso mensal,1104032.Sorvete,2.25
2020-05-01,IPCA peso mensal,1104052.Chocolate e achocolatado em pó,0.41
2020-05-01,IPCA peso mensal,1104060.Doce de frutas em pasta,1.59
2020-05-01,IPCA peso mensal,1104067.Açúcar demerara,-0.49
2020-05-01,IPCA peso mensal,1105.Hortaliças e verduras,-1.62
2020-05-01,IPCA peso mensal,1105001.Alface,-3.8
2020-05-01,IPCA peso mensal,1105004.Coentro,3.03
2020-05-01,IPCA peso mensal,1105005.Couve,1.46
2020-05-01,IPCA peso mensal,1105006.Couve-flor,-2.68
2020-05-01,IPCA peso mensal,1105010.Repolho,-3.35
2020-05-01,IPCA peso mensal,1105012.Cheiro-verde,1.36
2020-05-01,IPCA peso mensal,1105019.Brócolis,-1.35
2020-05-01,IPCA peso mensal,1106.Frutas,-2.1
2020-05-01,IPCA peso mensal,1106001.Banana-da-terra,0.76
2020-05-01,IPCA peso mensal,1106003.Abacaxi,2.45
2020-05-01,IPCA peso mensal,1106004.Abacate,-1.17
2020-05-01,IPCA peso mensal,1106005.Banana - d'água,-7.05
2020-05-01,IPCA peso mensal,1106006.Banana - maçã,-6.9
2020-05-01,IPCA peso mensal,1106008.Banana - prata,-4.61
2020-05-01,IPCA peso mensal,1106011.Laranja - baía,2.32
2020-05-01,IPCA peso mensal,1106012.Laranja - lima,-10.99
2020-05-01,IPCA peso mensal,1106015.Limão,11.44
2020-05-01,IPCA peso mensal,1106017.Maçã,0.57
2020-05-01,IPCA peso mensal,1106018.Mamão,-12.66
2020-05-01,IPCA peso mensal,1106019.Manga,22.43
2020-05-01,IPCA peso mensal,1106020.Maracujá,-5.83
2020-05-01,IPCA peso mensal,1106021.Melancia,-1.73
2020-05-01,IPCA peso mensal,1106022.Melão,-2.08
2020-05-01,IPCA peso mensal,1106023.Pera,2.75
2020-05-01,IPCA peso mensal,1106027.Tangerina,-1.01
2020-05-01,IPCA peso mensal,1106028.Uva,-2.21
2020-05-01,IPCA peso mensal,1106039.Laranja - pera,-5.97
2020-05-01,IPCA peso mensal,1106051.Morango,10.38
2020-05-01,IPCA peso mensal,1106084.Goiaba,-2.51
2020-05-01,IPCA peso mensal,1107.Carnes,0.05
2020-05-01,IPCA peso mensal,1107009.Fígado,3.11
2020-05-01,IPCA peso mensal,1107018.Carne de porco,-0.56
2020-05-01,IPCA peso mensal,1107031.Carne de carneiro,3.13
2020-05-01,IPCA peso mensal,1107081.Cupim,-1.7
2020-05-01,IPCA peso mensal,1107084.Contrafilé,1.01
2020-05-01,IPCA peso mensal,1107085.Filé-mignon,-3.35
2020-05-01,IPCA peso mensal,1107087.Chã de dentro,-0.55
2020-05-01,IPCA peso mensal,1107088.Alcatra,-0.94
2020-05-01,IPCA peso mensal,1107089.Patinho,1.32
2020-05-01,IPCA peso mensal,1107090.Lagarto redondo,-0.92
2020-05-01,IPCA peso mensal,1107091.Lagarto comum,0.6
2020-05-01,IPCA peso mensal,1107093.Músculo,0.53
2020-05-01,IPCA peso mensal,1107094.Pá,0.37
2020-05-01,IPCA peso mensal,1107095.Acém,0.69
2020-05-01,IPCA peso mensal,1107096.Peito,4.25
2020-05-01,IPCA peso mensal,1107097.Capa de filé,-4.47
2020-05-01,IPCA peso mensal,1107099.Costela,-0.18
2020-05-01,IPCA peso mensal,1107208.Picanha,0.88
2020-05-01,IPCA peso mensal,1108.Pescados,-0.51
2020-05-01,IPCA peso mensal,1108002.Peixe - anchova,0.1
2020-05-01,IPCA peso mensal,1108004.Peixe - corvina,-0.51
2020-05-01,IPCA peso mensal,1108011.Peixe - tainha,-1.27
2020-05-01,IPCA peso mensal,1108012.Peixe - sardinha,0.41
2020-05-01,IPCA peso mensal,1108013.Camarão,-0.44
2020-05-01,IPCA peso mensal,1108019.Peixe - cavala,1.01
2020-05-01,IPCA peso mensal,1108029.Peixe - cação,-0.25
2020-05-01,IPCA peso mensal,1108031.Peixe - merluza,0.95
2020-05-01,IPCA peso mensal,1108032.Peixe - serra,-1.87
2020-05-01,IPCA peso mensal,1108038.Peixe - pescada,-1.43
2020-05-01,IPCA peso mensal,1108045.Caranguejo,0.0
2020-05-01,IPCA peso mensal,1108049.Peixe - castanha,0.1
2020-05-01,IPCA peso mensal,1108052.Peixe - palombeta,-0.03
2020-05-01,IPCA peso mensal,1108072.Peixe - curimatã,3.45
2020-05-01,IPCA peso mensal,1108075.Peixe - salmão,-0.92
2020-05-01,IPCA peso mensal,1108080.Peixe - tilápia,0.13
2020-05-01,IPCA peso mensal,1108087.Peixe - tambaqui,-2.89
2020-05-01,IPCA peso mensal,1108088.Peixe - dourada,2.99
2020-05-01,IPCA peso mensal,1108092.Peixe - filhote,-1.08
2020-05-01,IPCA peso mensal,1108096.Peixe - peroá,-1.22
2020-05-01,IPCA peso mensal,1108112.Peixe - pintado,1.31
2020-05-01,IPCA peso mensal,1108125.Peixe - aruanã,-0.5
2020-05-01,IPCA peso mensal,1109.Carnes e peixes industrializados,-0.3
2020-05-01,IPCA peso mensal,1109002.Presunto,-2.34
2020-05-01,IPCA peso mensal,1109007.Salsicha,-0.52
2020-05-01,IPCA peso mensal,1109008.Linguiça,1.11
2020-05-01,IPCA peso mensal,1109010.Mortadela,-0.93
2020-05-01,IPCA peso mensal,1109012.Salame,-0.03
2020-05-01,IPCA peso mensal,1109023.Bacalhau,-0.11
2020-05-01,IPCA peso mensal,1109056.Carne-seca e de sol,-1.69
2020-05-01,IPCA peso mensal,1109058.Carne de porco salgada e defumada,-3.41
2020-05-01,IPCA peso mensal,1110.Aves e ovos,-0.35
2020-05-01,IPCA peso mensal,1110009.Frango inteiro,-0.45
2020-05-01,IPCA peso mensal,1110010.Frango em pedaços,0.83
2020-05-01,IPCA peso mensal,1110044.Ovo de galinha,-2.88
2020-05-01,IPCA peso mensal,1111.Leites e derivados,-0.69
2020-05-01,IPCA peso mensal,1111004.Leite longa vida,-1.4
2020-05-01,IPCA peso mensal,1111008.Leite condensado,-4.17
2020-05-01,IPCA peso mensal,1111009.Leite em pó,0.1
2020-05-01,IPCA peso mensal,1111011.Queijo,0.06
2020-05-01,IPCA peso mensal,1111019.Iogurte e bebidas lácteas,-1.02
2020-05-01,IPCA peso mensal,1111021.Requeijão,1.44
2020-05-01,IPCA peso mensal,1111031.Manteiga,-0.84
2020-05-01,IPCA peso mensal,1111038.Leite fermentado,0.27
2020-05-01,IPCA peso mensal,1112.Panificados,0.46
2020-05-01,IPCA peso mensal,1112003.Biscoito,1.38
2020-05-01,IPCA peso mensal,1112015.Pão francês,0.27
2020-05-01,IPCA peso mensal,1112017.Pão doce,0.43
2020-05-01,IPCA peso mensal,1112018.Pão de forma,-0.72
2020-05-01,IPCA peso mensal,1112019.Bolo,-0.94
2020-05-01,IPCA peso mensal,1112025.Pão de queijo,2.8
2020-05-01,IPCA peso mensal,1113.Óleos e gorduras,-0.3
2020-05-01,IPCA peso mensal,1113013.Óleo de soja,-0.44
2020-05-01,IPCA peso mensal,1113014.Azeite de oliva,-0.21
2020-05-01,IPCA peso mensal,1113040.Margarina,-0.07
2020-05-01,IPCA peso mensal,1114.Bebidas e infusões,-0.63
2020-05-01,IPCA peso mensal,1114001.Suco de frutas,0.13
2020-05-01,IPCA peso mensal,1114003.Polpa de fruta (congelada),0.11
2020-05-01,IPCA peso mensal,1114004.Açaí (emulsão),-4.42
2020-05-01,IPCA peso mensal,1114022.Café moído,1.16
2020-05-01,IPCA peso mensal,1114023.Café solúvel,0.9
2020-05-01,IPCA peso mensal,1114083.Refrigerante e água mineral,-0.68
2020-05-01,IPCA peso mensal,1114084.Cerveja,-1.56
