,data,variavel,grupo,valor
64488,2020-10-01,IPCA peso mensal,1106.Frutas,2.59
64489,2020-10-01,IPCA peso mensal,1106001.Banana-da-terra,1.0
64490,2020-10-01,IPCA peso mensal,1106003.Abacaxi,1.9
64491,2020-10-01,IPCA peso mensal,1106004.Abacate,8.9
64492,2020-10-01,IPCA peso mensal,1106005.Banana - d'água,9.04
64493,2020-10-01,IPCA peso mensal,1106006.Banana - maçã,-4.18
64494,2020-10-01,IPCA peso mensal,1106008.Banana - prata,1.77
64495,2020-10-01,IPCA peso mensal,1106011.Laranja - baía,1.42
64496,2020-10-01,IPCA peso mensal,1106012.Laranja - lima,42.53
64497,2020-10-01,IPCA peso mensal,1106015.Limão,-0.57
64498,2020-10-01,IPCA peso mensal,1106017.Maçã,4.45
64499,2020-10-01,IPCA peso mensal,1106018.Mamão,5.58
64500,2020-10-01,IPCA peso mensal,1106019.Manga,-9.5
64501,2020-10-01,IPCA peso mensal,1106020.Maracujá,-0.98
64502,2020-10-01,IPCA peso mensal,1106021.Melancia,-5.96
64503,2020-10-01,IPCA peso mensal,1106022.Melão,2.07
64504,2020-10-01,IPCA peso mensal,1106023.Pera,-5.03
64505,2020-10-01,IPCA peso mensal,1106027.Tangerina,1.73
64506,2020-10-01,IPCA peso mensal,1106028.Uva,3.0
64507,2020-10-01,IPCA peso mensal,1106039.Laranja - pera,5.24
64508,2020-10-01,IPCA peso mensal,1106051.Morango,0.73
64509,2020-10-01,IPCA peso mensal,1106084.Goiaba,2.54
64510,2020-10-01,IPCA peso mensal,1107.Carnes,4.25
64511,2020-10-01,IPCA peso mensal,1107009.Fígado,2.19
64512,2020-10-01,IPCA peso mensal,1107018.Carne de porco,5.83
64513,2020-10-01,IPCA peso mensal,1107031.Carne de carneiro,3.01
64514,2020-10-01,IPCA peso mensal,1107081.Cupim,3.31
64515,2020-10-01,IPCA peso mensal,1107084.Contrafilé,4.46
64516,2020-10-01,IPCA peso mensal,1107085.Filé-mignon,3.22
64517,2020-10-01,IPCA peso mensal,1107087.Chã de dentro,4.47
64518,2020-10-01,IPCA peso mensal,1107088.Alcatra,4.2
64519,2020-10-01,IPCA peso mensal,1107089.Patinho,2.54
64520,2020-10-01,IPCA peso mensal,1107090.Lagarto redondo,3.8
64521,2020-10-01,IPCA peso mensal,1107091.Lagarto comum,5.68
64522,2020-10-01,IPCA peso mensal,1107093.Músculo,3.93
64523,2020-10-01,IPCA peso mensal,1107094.Pá,4.13
64524,2020-10-01,IPCA peso mensal,1107095.Acém,2.92
64525,2020-10-01,IPCA peso mensal,1107096.Peito,3.69
64526,2020-10-01,IPCA peso mensal,1107097.Capa de filé,0.05
64527,2020-10-01,IPCA peso mensal,1107099.Costela,4.55
64528,2020-10-01,IPCA peso mensal,1107208.Picanha,4.32
64529,2020-10-01,IPCA peso mensal,1108.Pescados,0.11
64530,2020-10-01,IPCA peso mensal,1108002.Peixe - anchova,1.19
64531,2020-10-01,IPCA peso mensal,1108004.Peixe - corvina,-1.94
64532,2020-10-01,IPCA peso mensal,1108011.Peixe - tainha,-0.78
64533,2020-10-01,IPCA peso mensal,1108012.Peixe - sardinha,-0.45
64534,2020-10-01,IPCA peso mensal,1108013.Camarão,0.85
64535,2020-10-01,IPCA peso mensal,1108019.Peixe - cavala,4.57
64536,2020-10-01,IPCA peso mensal,1108029.Peixe - cação,0.89
64537,2020-10-01,IPCA peso mensal,1108031.Peixe - merluza,0.49
64538,2020-10-01,IPCA peso mensal,1108032.Peixe - serra,-1.54
64539,2020-10-01,IPCA peso mensal,1108038.Peixe - pescada,0.18
64540,2020-10-01,IPCA peso mensal,1108045.Caranguejo,0.0
64541,2020-10-01,IPCA peso mensal,1108049.Peixe - castanha,1.19
64542,2020-10-01,IPCA peso mensal,1108052.Peixe - palombeta,1.23
64543,2020-10-01,IPCA peso mensal,1108072.Peixe - curimatã,1.65
64544,2020-10-01,IPCA peso mensal,1108075.Peixe - salmão,-1.81
64545,2020-10-01,IPCA peso mensal,1108080.Peixe - tilápia,1.0
64546,2020-10-01,IPCA peso mensal,1108087.Peixe - tambaqui,0.07
64547,2020-10-01,IPCA peso mensal,1108088.Peixe - dourada,-0.25
64548,2020-10-01,IPCA peso mensal,1108092.Peixe - filhote,0.19
64549,2020-10-01,IPCA peso mensal,1108096.Peixe - peroá,3.64
64550,2020-10-01,IPCA peso mensal,1108112.Peixe - pintado,0.9
64551,2020-10-01,IPCA peso mensal,1108125.Peixe - aruanã,1.34
64552,2020-10-01,IPCA peso mensal,1109.Carnes e peixes industrializados,0.7
64553,2020-10-01,IPCA peso mensal,1109002.Presunto,0.87
64554,2020-10-01,IPCA peso mensal,1109007.Salsicha,1.88
64555,2020-10-01,IPCA peso mensal,1109008.Linguiça,1.36
64556,2020-10-01,IPCA peso mensal,1109010.Mortadela,-2.77
64557,2020-10-01,IPCA peso mensal,1109012.Salame,1.38
64558,2020-10-01,IPCA peso mensal,1109023.Bacalhau,-2.74
64559,2020-10-01,IPCA peso mensal,1109056.Carne-seca e de sol,-0.01
64560,2020-10-01,IPCA peso mensal,1109058.Carne de porco salgada e defumada,0.14
64561,2020-10-01,IPCA peso mensal,1110.Aves e ovos,1.08
64562,2020-10-01,IPCA peso mensal,1110009.Frango inteiro,2.41
64563,2020-10-01,IPCA peso mensal,1110010.Frango em pedaços,0.92
64564,2020-10-01,IPCA peso mensal,1110044.Ovo de galinha,-0.52
64565,2020-10-01,IPCA peso mensal,1111.Leites e derivados,0.77
64566,2020-10-01,IPCA peso mensal,1111004.Leite longa vida,-0.71
64567,2020-10-01,IPCA peso mensal,1111008.Leite condensado,3.42
64568,2020-10-01,IPCA peso mensal,1111009.Leite em pó,1.74
64569,2020-10-01,IPCA peso mensal,1111011.Queijo,2.41
64570,2020-10-01,IPCA peso mensal,1111019.Iogurte e bebidas lácteas,1.03
64571,2020-10-01,IPCA peso mensal,1111021.Requeijão,1.52
64572,2020-10-01,IPCA peso mensal,1111031.Manteiga,0.77
64573,2020-10-01,IPCA peso mensal,1111038.Leite fermentado,1.54
64574,2020-10-01,IPCA peso mensal,1112.Panificados,-0.05
64575,2020-10-01,IPCA peso mensal,1112003.Biscoito,-0.45
64576,2020-10-01,IPCA peso mensal,1112015.Pão francês,0.16
64577,2020-10-01,IPCA peso mensal,1112017.Pão doce,0.23
64578,2020-10-01,IPCA peso mensal,1112018.Pão de forma,-0.99
64579,2020-10-01,IPCA peso mensal,1112019.Bolo,0.8
64580,2020-10-01,IPCA peso mensal,1112025.Pão de queijo,-1.85
64581,2020-10-01,IPCA peso mensal,1113.Óleos e gorduras,11.67
64582,2020-10-01,IPCA peso mensal,1113013.Óleo de soja,17.44
64583,2020-10-01,IPCA peso mensal,1113014.Azeite de oliva,3.14
64584,2020-10-01,IPCA peso mensal,1113040.Margarina,1.24
64585,2020-10-01,IPCA peso mensal,1114.Bebidas e infusões,0.58
64586,2020-10-01,IPCA peso mensal,1114001.Suco de frutas,0.08
64587,2020-10-01,IPCA peso mensal,1114003.Polpa de fruta (congelada),-0.33
64588,2020-10-01,IPCA peso mensal,1114004.Açaí (emulsão),6.03
64589,2020-10-01,IPCA peso mensal,1114022.Café moído,-0.08
64590,2020-10-01,IPCA peso mensal,1114023.Café solúvel,0.88
64591,2020-10-01,IPCA peso mensal,1114083.Refrigerante e água mineral,-0.33
64592,2020-10-01,IPCA peso mensal,1114084.Cerveja,1.66
64593,2020-10-01,IPCA peso mensal,1114085.Outras bebidas alcoólicas,2.44
64594,2020-10-01,IPCA peso mensal,1114087.Vinho,0.47
64595,2020-10-01,IPCA peso mensal,1114090.Suco em pó,0.22
64596,2020-10-01,IPCA peso mensal,1114091.Chá mate (erva mate),-1.5
64597,2020-10-01,IPCA peso mensal,1115.Enlatados e conservas,1.51
64598,2020-10-01,IPCA peso mensal,1115013.Alimento infantil,1.93
64599,2020-10-01,IPCA peso mensal,1115016.Palmito em conserva,0.23
64600,2020-10-01,IPCA peso mensal,1115017.Pepino em conserva,3.31
64601,2020-10-01,IPCA peso mensal,1115039.Sardinha em conserva,3.18
64602,2020-10-01,IPCA peso mensal,1115050.Salsicha em conserva,3.96
64603,2020-10-01,IPCA peso mensal,1115056.Sopa desidratada,2.35
64604,2020-10-01,IPCA peso mensal,1115057.Azeitona,0.38
64605,2020-10-01,IPCA peso mensal,1115058.Milho-verde em conserva,0.94
64606,2020-10-01,IPCA peso mensal,1115075.Atum em conserva,1.31
64607,2020-10-01,IPCA peso mensal,1116.Sal e condimentos,-0.84
64608,2020-10-01,IPCA peso mensal,1116001.Leite de coco,0.3
64609,2020-10-01,IPCA peso mensal,1116005.Atomatado,-0.35
64610,2020-10-01,IPCA peso mensal,1116010.Alho,-2.65
64611,2020-10-01,IPCA peso mensal,1116013.Sal,-1.01
64612,2020-10-01,IPCA peso mensal,1116022.Colorau,2.71
64613,2020-10-01,IPCA peso mensal,1116023.Caldo de tucupi,-0.31
64614,2020-10-01,IPCA peso mensal,1116026.Fermento,1.85
64615,2020-10-01,IPCA peso mensal,1116033.Maionese,1.06
64616,2020-10-01,IPCA peso mensal,1116041.Vinagre,-0.13
64617,2020-10-01,IPCA peso mensal,1116048.Caldo concentrado,-0.16
64618,2020-10-01,IPCA peso mensal,1116071.Tempero misto,-0.09
64619,2020-10-01,IPCA peso mensal,12.Alimentação fora do domicílio,0.36
64620,2020-10-01,IPCA peso mensal,1201.Alimentação fora do domicílio,0.36
64621,2020-10-01,IPCA peso mensal,1201001.Refeição,0.41
64622,2020-10-01,IPCA peso mensal,1201003.Lanche,0.42
64623,2020-10-01,IPCA peso mensal,1201007.Refrigerante e água mineral,-1.21
64624,2020-10-01,IPCA peso mensal,1201009.Cafezinho,1.82
64625,2020-10-01,IPCA peso mensal,1201048.Cerveja,-0.36
64626,2020-10-01,IPCA peso mensal,1201051.Outras bebidas alcoólicas,2.34
64627,2020-10-01,IPCA peso mensal,1201052.Vinho,5.3
64628,2020-10-01,IPCA peso mensal,1201061.Doces,0.74
64629,2020-10-01,IPCA peso mensal,1201088.Sorvete,0.51
64630,2020-10-01,IPCA peso mensal,2.Habitação,0.36
64631,2020-10-01,IPCA peso mensal,21.Encargos e manutenção,0.4
64632,2020-10-01,IPCA peso mensal,2101.Aluguel e taxas,0.24
64633,2020-10-01,IPCA peso mensal,2101001.Aluguel residencial,0.19
64634,2020-10-01,IPCA peso mensal,2101002.Condomínio,0.29
64635,2020-10-01,IPCA peso mensal,2101004.Taxa de água e esgoto,0.29
64636,2020-10-01,IPCA peso mensal,2101012.Mudança,2.73
64637,2020-10-01,IPCA peso mensal,2103.Reparos,1.19
64638,2020-10-01,IPCA peso mensal,2103005.Ferragens,0.25
64639,2020-10-01,IPCA peso mensal,2103008.Material de eletricidade,3.35
64640,2020-10-01,IPCA peso mensal,2103012.Vidro,1.49
64641,2020-10-01,IPCA peso mensal,2103014.Tinta,1.47
64642,2020-10-01,IPCA peso mensal,2103032.Revestimento de piso e parede,3.87
64643,2020-10-01,IPCA peso mensal,2103038.Madeira e taco,2.02
64644,2020-10-01,IPCA peso mensal,2103039.Cimento,2.66
64645,2020-10-01,IPCA peso mensal,2103040.Tijolo,5.32
64646,2020-10-01,IPCA peso mensal,2103041.Material hidráulico,-1.58
64647,2020-10-01,IPCA peso mensal,2103042.Mão de obra,-0.12
64648,2020-10-01,IPCA peso mensal,2103048.Areia,2.43
64649,2020-10-01,IPCA peso mensal,2103049.Pedras,-2.02
64650,2020-10-01,IPCA peso mensal,2103055.Telha,3.19
64651,2020-10-01,IPCA peso mensal,2104.Artigos de limpeza,0.65
64652,2020-10-01,IPCA peso mensal,2104003.Saco para lixo,-0.4
64653,2020-10-01,IPCA peso mensal,2104005.Água sanitária,0.37
64654,2020-10-01,IPCA peso mensal,2104008.Detergente,0.94
64655,2020-10-01,IPCA peso mensal,2104009.Sabão em pó,0.84
64656,2020-10-01,IPCA peso mensal,2104012.Desinfetante,-0.83
64657,2020-10-01,IPCA peso mensal,2104015.Sabão em barra,2.11
64658,2020-10-01,IPCA peso mensal,2104016.Esponja de limpeza,-0.54
64659,2020-10-01,IPCA peso mensal,2104019.Sabão líquido,1.76
64660,2020-10-01,IPCA peso mensal,2104020.Limpador multiuso,1.88
64661,2020-10-01,IPCA peso mensal,2104041.Papel toalha,-3.15
64662,2020-10-01,IPCA peso mensal,2104085.Amaciante e alvejante,0.44
64663,2020-10-01,IPCA peso mensal,22.Combustíveis e energia,0.28
64664,2020-10-01,IPCA peso mensal,2201.Combustíveis (domésticos),1.14
64665,2020-10-01,IPCA peso mensal,2201003.Carvão vegetal,1.12
64666,2020-10-01,IPCA peso mensal,2201004.Gás de botijão,1.27
64667,2020-10-01,IPCA peso mensal,2201005.Gás encanado,0.0
64668,2020-10-01,IPCA peso mensal,2202.Energia elétrica residencial,0.03
64669,2020-10-01,IPCA peso mensal,2202003.Energia elétrica residencial,0.03
64670,2020-10-01,IPCA peso mensal,3.Artigos de residência,1.53
64671,2020-10-01,IPCA peso mensal,31.Móveis e utensílios,1.36
64672,2020-10-01,IPCA peso mensal,3101.Mobiliário,1.55
64673,2020-10-01,IPCA peso mensal,3101002.Móvel para sala,0.81
64674,2020-10-01,IPCA peso mensal,3101003.Móvel para quarto,2.04
64675,2020-10-01,IPCA peso mensal,3101015.Móvel para copa e cozinha,0.52
64676,2020-10-01,IPCA peso mensal,3101016.Móvel infantil,1.42
64677,2020-10-01,IPCA peso mensal,3101017.Colchão,16.3
64678,2020-10-01,IPCA peso mensal,3102.Utensílios e enfeites,0.72
64679,2020-10-01,IPCA peso mensal,3102001.Artigos de iluminação,1.31
64680,2020-10-01,IPCA peso mensal,3102005.Tapete,0.7
64681,2020-10-01,IPCA peso mensal,3102006.Cortina,-0.1
64682,2020-10-01,IPCA peso mensal,3102007.Utensílios de metal,1.1
64683,2020-10-01,IPCA peso mensal,3102009.Utensílios de vidro e louça,0.09
64684,2020-10-01,IPCA peso mensal,3102010.Utensílios de plástico,-0.39
64685,2020-10-01,IPCA peso mensal,3102035.Flores naturais,3.13
64686,2020-10-01,IPCA peso mensal,3102337.Utensílios para bebê,0.36
64687,2020-10-01,IPCA peso mensal,"3103.Cama, mesa e banho",1.92
64688,2020-10-01,IPCA peso mensal,3103001.Roupa de cama,1.91
64689,2020-10-01,IPCA peso mensal,3103003.Roupa de banho,1.99
64690,2020-10-01,IPCA peso mensal,32.Aparelhos eletroeletrônicos,1.73
64691,2020-10-01,IPCA peso mensal,3201.Eletrodomésticos e equipamentos,2.38
64692,2020-10-01,IPCA peso mensal,3201001.Refrigerador,1.88
64693,2020-10-01,IPCA peso mensal,3201002.Ar-condicionado,10.54
64694,2020-10-01,IPCA peso mensal,3201006.Máquina de lavar roupa,0.12
64695,2020-10-01,IPCA peso mensal,3201013.Ventilador,3.18
64696,2020-10-01,IPCA peso mensal,3201021.Fogão,1.89
64697,2020-10-01,IPCA peso mensal,3201050.Chuveiro elétrico,1.94
64698,2020-10-01,IPCA peso mensal,"3202.Tv, som e informática",1.07
64699,2020-10-01,IPCA peso mensal,3202001.Televisor,0.82
64700,2020-10-01,IPCA peso mensal,3202003.Aparelho de som,-0.6
64701,2020-10-01,IPCA peso mensal,3202008.Videogame (console),1.01
64702,2020-10-01,IPCA peso mensal,3202028.Computador pessoal,1.48
64703,2020-10-01,IPCA peso mensal,33.Consertos e manutenção,1.3
64704,2020-10-01,IPCA peso mensal,3301.Consertos e manutenção,1.3
64705,2020-10-01,IPCA peso mensal,3301002.Conserto de refrigerador,0.61
64706,2020-10-01,IPCA peso mensal,3301006.Conserto de televisor,0.15
64707,2020-10-01,IPCA peso mensal,3301015.Conserto de máquina de lavar roupa,3.76
64708,2020-10-01,IPCA peso mensal,3301022.Reforma de estofado,0.69
64709,2020-10-01,IPCA peso mensal,3301088.Conserto de aparelho celular,-0.81
64710,2020-10-01,IPCA peso mensal,3301130.Conserto de bicicleta,2.22
64711,2020-10-01,IPCA peso mensal,4.Vestuário,1.11
64712,2020-10-01,IPCA peso mensal,41.Roupas,1.18
64713,2020-10-01,IPCA peso mensal,4101.Roupa masculina,1.76
64714,2020-10-01,IPCA peso mensal,4101002.Calça comprida masculina,0.6
64715,2020-10-01,IPCA peso mensal,4101005.Agasalho masculino,-1.09
64716,2020-10-01,IPCA peso mensal,4101006.Bermuda/short masculino,2.83
64717,2020-10-01,IPCA peso mensal,4101008.Cueca,1.83
64718,2020-10-01,IPCA peso mensal,4101009.Camisa/camiseta masculina,2.15
64719,2020-10-01,IPCA peso mensal,4102.Roupa feminina,0.79
64720,2020-10-01,IPCA peso mensal,4102002.Calça comprida feminina,-0.17
64721,2020-10-01,IPCA peso mensal,4102003.Agasalho feminino,-1.31
64722,2020-10-01,IPCA peso mensal,4102004.Saia,1.47
64723,2020-10-01,IPCA peso mensal,4102005.Vestido,0.35
64724,2020-10-01,IPCA peso mensal,4102008.Blusa,1.25
64725,2020-10-01,IPCA peso mensal,4102010.Lingerie,2.02
64726,2020-10-01,IPCA peso mensal,4102013.Bermuda/short feminino,2.31
64727,2020-10-01,IPCA peso mensal,4103.Roupa infantil,1.0
64728,2020-10-01,IPCA peso mensal,4103001.Uniforme escolar,-0.71
64729,2020-10-01,IPCA peso mensal,4103002.Calça comprida infantil,1.53
64730,2020-10-01,IPCA peso mensal,4103005.Agasalho infantil,-3.44
64731,2020-10-01,IPCA peso mensal,4103007.Vestido infantil,1.88
64732,2020-10-01,IPCA peso mensal,4103008.Bermuda/short infantil,1.81
64733,2020-10-01,IPCA peso mensal,4103011.Camisa/camiseta infantil,1.55
64734,2020-10-01,IPCA peso mensal,4103031.Conjunto infantil,0.58
64735,2020-10-01,IPCA peso mensal,42.Calçados e acessórios,0.78
64736,2020-10-01,IPCA peso mensal,4201.Calçados e acessórios,0.78
64737,2020-10-01,IPCA peso mensal,4201002.Sapato masculino,1.31
64738,2020-10-01,IPCA peso mensal,4201003.Sapato feminino,-0.77
64739,2020-10-01,IPCA peso mensal,4201004.Sapato infantil,-0.31
64740,2020-10-01,IPCA peso mensal,4201015.Bolsa,0.76
64741,2020-10-01,IPCA peso mensal,4201040.Mochila,0.55
64742,2020-10-01,IPCA peso mensal,4201063.Tênis,1.48
64743,2020-10-01,IPCA peso mensal,4201098.Sandália/chinelo,1.13
64744,2020-10-01,IPCA peso mensal,43.Joias e bijuterias,1.98
64745,2020-10-01,IPCA peso mensal,4301.Joias e bijuterias,1.98
64746,2020-10-01,IPCA peso mensal,4301001.Bijuteria,0.04
64747,2020-10-01,IPCA peso mensal,4301002.Joia,1.75
64748,2020-10-01,IPCA peso mensal,4301004.Relógio de pulso,3.29
64749,2020-10-01,IPCA peso mensal,44.Tecidos e armarinho,1.23
64750,2020-10-01,IPCA peso mensal,4401.Tecidos e armarinho,1.23
64751,2020-10-01,IPCA peso mensal,4401001.Tecido,1.44
64752,2020-10-01,IPCA peso mensal,4401002.Artigos de armarinho,0.29
64753,2020-10-01,IPCA peso mensal,5.Transportes,1.19
64754,2020-10-01,IPCA peso mensal,51.Transportes,1.19
64755,2020-10-01,IPCA peso mensal,5101.Transporte público,4.12
64756,2020-10-01,IPCA peso mensal,5101001.Ônibus urbano,0.0
64757,2020-10-01,IPCA peso mensal,5101002.Táxi,0.0
64758,2020-10-01,IPCA peso mensal,5101004.Trem,0.0
64759,2020-10-01,IPCA peso mensal,5101006.Ônibus intermunicipal,-0.29
64760,2020-10-01,IPCA peso mensal,5101007.Ônibus interestadual,-1.73
64761,2020-10-01,IPCA peso mensal,5101010.Passagem aérea,39.83
64762,2020-10-01,IPCA peso mensal,5101011.Metrô,0.0
64763,2020-10-01,IPCA peso mensal,5101026.Transporte escolar,0.0
64764,2020-10-01,IPCA peso mensal,5101051.Transporte por aplicativo,0.05
64765,2020-10-01,IPCA peso mensal,5101053.Integração transporte público,0.0
64766,2020-10-01,IPCA peso mensal,5102.Veículo próprio,0.58
64767,2020-10-01,IPCA peso mensal,5102001.Automóvel novo,0.61
64768,2020-10-01,IPCA peso mensal,5102004.Emplacamento e licença,0.3
64769,2020-10-01,IPCA peso mensal,5102005.Seguro voluntário de veículo,2.21
64770,2020-10-01,IPCA peso mensal,5102006.Multa,0.0
64771,2020-10-01,IPCA peso mensal,5102007.Óleo lubrificante,0.57
64772,2020-10-01,IPCA peso mensal,5102009.Acessórios e peças,0.43
64773,2020-10-01,IPCA peso mensal,5102010.Pneu,3.07
64774,2020-10-01,IPCA peso mensal,5102011.Conserto de automóvel,0.16
64775,2020-10-01,IPCA peso mensal,5102013.Estacionamento,0.24
64776,2020-10-01,IPCA peso mensal,5102015.Pedágio,1.46
64777,2020-10-01,IPCA peso mensal,5102020.Automóvel usado,0.35
64778,2020-10-01,IPCA peso mensal,5102037.Pintura de veículo,-0.35
64779,2020-10-01,IPCA peso mensal,5102051.Aluguel de veículo,5.36
64780,2020-10-01,IPCA peso mensal,5102053.Motocicleta,0.53
64781,2020-10-01,IPCA peso mensal,5104.Combustíveis (veículos),0.91
64782,2020-10-01,IPCA peso mensal,5104001.Gasolina,0.85
64783,2020-10-01,IPCA peso mensal,5104002.Etanol,1.91
64784,2020-10-01,IPCA peso mensal,5104003.Óleo diesel,-0.44
64785,2020-10-01,IPCA peso mensal,5104005.Gás veicular,0.03
64786,2020-10-01,IPCA peso mensal,6.Saúde e cuidados pessoais,0.28
64787,2020-10-01,IPCA peso mensal,61.Produtos farmacêuticos e óticos,-0.35
64788,2020-10-01,IPCA peso mensal,6101.Produtos farmacêuticos,-0.38
64789,2020-10-01,IPCA peso mensal,6101001.Anti-infeccioso e antibiótico,0.87
64790,2020-10-01,IPCA peso mensal,6101002.Analgésico e antitérmico,-0.74
64791,2020-10-01,IPCA peso mensal,6101003.Anti-inflamatório e antirreumático,-0.98
64792,2020-10-01,IPCA peso mensal,6101004.Antigripal e antitussígeno,-1.29
64793,2020-10-01,IPCA peso mensal,6101006.Dermatológico,0.19
64794,2020-10-01,IPCA peso mensal,6101007.Antialérgico e broncodilatador,-0.03
64795,2020-10-01,IPCA peso mensal,6101009.Gastroprotetor,-0.5
64796,2020-10-01,IPCA peso mensal,6101010.Vitamina e fortificante,-0.65
64797,2020-10-01,IPCA peso mensal,6101011.Hormonal,-0.87
64798,2020-10-01,IPCA peso mensal,6101013.Psicotrópico e anorexígeno,-0.29
64799,2020-10-01,IPCA peso mensal,6101014.Hipotensor e hipocolesterolêmico,-0.48
64800,2020-10-01,IPCA peso mensal,6101051.Oftalmológico,0.54
64801,2020-10-01,IPCA peso mensal,6101064.Antidiabético,-0.18
64802,2020-10-01,IPCA peso mensal,6101148.Neurológico,0.54
64803,2020-10-01,IPCA peso mensal,6102.Produtos óticos,0.02
64804,2020-10-01,IPCA peso mensal,6102012.Óculos de grau,0.02
64805,2020-10-01,IPCA peso mensal,62.Serviços de saúde,0.1
64806,2020-10-01,IPCA peso mensal,6201.Serviços médicos e dentários,0.48
64807,2020-10-01,IPCA peso mensal,6201002.Médico,0.38
64808,2020-10-01,IPCA peso mensal,6201003.Dentista,0.61
64809,2020-10-01,IPCA peso mensal,6201005.Aparelho ortodôntico,0.03
64810,2020-10-01,IPCA peso mensal,6201007.Fisioterapeuta,0.04
64811,2020-10-01,IPCA peso mensal,6201010.Psicólogo,0.29
64812,2020-10-01,IPCA peso mensal,6202.Serviços laboratoriais e hospitalares,0.08
64813,2020-10-01,IPCA peso mensal,6202003.Exame de laboratório,0.76
64814,2020-10-01,IPCA peso mensal,6202004.Hospitalização e cirurgia,-0.05
64815,2020-10-01,IPCA peso mensal,6202006.Exame de imagem,-0.13
64816,2020-10-01,IPCA peso mensal,6203.Plano de saúde,0.0
64817,2020-10-01,IPCA peso mensal,6203001.Plano de saúde,0.0
